Date,EUR_ret_1m,GBP_ret_1m,AUD_ret_1m,JPY_ret_1m,INR_ret_1m,CNY_ret_1m,US_POLICY_RATE,US_CPI,EU_POLICY_RATE,EU_CPI,UK_POLICY_RATE,UK_CPI,AU_POLICY_RATE,JP_POLICY_RATE,JP_CPI,IN_POLICY_RATE,IN_CPI,CN_POLICY_RATE,CN_CPI,EUR_ret_1m_mom_3m,EUR_ret_1m_mom_6m,GBP_ret_1m_mom_3m,GBP_ret_1m_mom_6m,AUD_ret_1m_mom_3m,AUD_ret_1m_mom_6m,JPY_ret_1m_mom_3m,JPY_ret_1m_mom_6m,INR_ret_1m_mom_3m,INR_ret_1m_mom_6m,CNY_ret_1m_mom_3m,CNY_ret_1m_mom_6m,EUR_ret_1m_vol_3m,EUR_ret_1m_vol_6m,GBP_ret_1m_vol_3m,GBP_ret_1m_vol_6m,AUD_ret_1m_vol_3m,AUD_ret_1m_vol_6m,JPY_ret_1m_vol_3m,JPY_ret_1m_vol_6m,INR_ret_1m_vol_3m,INR_ret_1m_vol_6m,CNY_ret_1m_vol_3m,CNY_ret_1m_vol_6m,EUR_ret_1m_lag1,EUR_ret_1m_lag2,GBP_ret_1m_lag1,GBP_ret_1m_lag2,AUD_ret_1m_lag1,AUD_ret_1m_lag2,JPY_ret_1m_lag1,JPY_ret_1m_lag2,INR_ret_1m_lag1,INR_ret_1m_lag2,CNY_ret_1m_lag1,CNY_ret_1m_lag2,EUR_rate_diff,GBP_rate_diff,AUD_rate_diff,JPY_rate_diff,INR_rate_diff,CNY_rate_diff,EUR_cpi_diff,GBP_cpi_diff,JPY_cpi_diff,INR_cpi_diff,CNY_cpi_diff,US_POLICY_RATE_chg,US_CPI_chg,EU_POLICY_RATE_chg,EU_CPI_chg,UK_POLICY_RATE_chg,UK_CPI_chg,AU_POLICY_RATE_chg,JP_POLICY_RATE_chg,JP_CPI_chg,IN_POLICY_RATE_chg,IN_CPI_chg,CN_POLICY_RATE_chg,CN_CPI_chg,EUR_target,GBP_target,AUD_target,JPY_target,INR_target,CNY_target
2011-09-30,-0.0587044577883564,-0.0434286861334304,-0.0853627339604063,-0.000834447969747,-0.0635612118182546,-0.0011284366253803,0.08,226.597,0.75,96.22,0.9181,94.5,4.81,0.32929,96.4113,6.0,75.35862,3.25,92.71113,-0.06179369123993085,-0.034826759542687685,-0.02894507470960209,-0.02784037936935699,-0.08607480546397343,-0.04854825032016692,0.0493260349110339,0.07888333092750849,-0.09065885724561702,-0.0942200728323072,0.011697558579380297,0.024818579885039202,0.034104024602706874,0.038396080604498825,0.031240242945564514,0.028652731802840215,0.05705669673180109,0.05032329865958373,0.01908115541495217,0.013781625701881415,0.04185845938814947,0.032175747371268215,0.0054744803975481215,0.00389907962773978,0.0070578257957281,-0.0101470592473026,-0.0037181151218108,0.0182017265456391,-0.0294550688714727,0.0287429973679056,0.0132382209387365,0.0369222619420444,-0.0438536782272829,0.0167560327999205,0.0097314599299138,0.0030945352748468,0.67,0.8381000000000001,4.7299999999999995,0.24929,5.92,3.17,-130.377,-132.097,-130.1857,-151.23838,-133.88587,-0.020000000000000004,0.49100000000001387,0.0,0.7000000000000028,0.06028,0.5999999999999943,-0.05000000000000071,0.0007200000000000539,0.0,0.0,1.1475899999999797,0.0,0.43567999999999074,0.0407941431138101,0.0328520406806436,0.0931195006153249,0.0133524592461226,0.0047483064961654,0.0060586501883683
2011-10-31,0.0407941431138101,0.0328520406806436,0.0931195006153249,0.0133524592461226,0.0047483064961654,0.0060586501883683,0.07,226.75,0.75,96.55,0.96991,94.5,4.72,0.32929,96.51311,6.0,75.74115999999998,3.25,92.79826,-0.010852488878818144,-0.045215034915217896,-0.014294760574597588,-0.030819202534842195,-0.02169830221655414,-0.01549483530282332,0.0257562322151121,0.0727528952024526,-0.10266658354937212,-0.0964209115737476,0.014661673492901796,0.0236084599718814,0.05060103528234131,0.03543228606471309,0.03815113591311984,0.027825090181972982,0.09129266140615801,0.06013033479097404,0.008158036905922714,0.013441009605247758,0.03515852218084462,0.03187701694172577,0.005523904136533002,0.0037323831683740635,-0.0587044577883564,0.0070578257957281,-0.0434286861334304,-0.0037181151218108,-0.0853627339604063,-0.0294550688714727,-0.000834447969747,0.0132382209387365,-0.0635612118182546,-0.0438536782272829,-0.0011284366253803,0.0097314599299138,0.6799999999999999,0.89991,4.6499999999999995,0.25929,5.93,3.18,-130.2,-132.25,-130.23689000000002,-151.00884000000002,-133.95174,-0.009999999999999995,0.1529999999999916,0.0,0.3299999999999983,0.05181000000000002,0.0,-0.08999999999999986,0.0,0.1018100000000004,0.0,0.38253999999997745,0.0,0.08713000000000193,-0.0577066980779581,-0.0318978219653178,-0.0614505691950187,-0.0293108170493501,-0.067348063602556,-0.0025673708591729
2011-11-30,-0.0577066980779581,-0.0318978219653178,-0.0614505691950187,-0.0293108170493501,-0.067348063602556,-0.0025673708591729,0.08,227.169,0.5,96.64,1.01182,94.7,4.62,0.32929,95.90227,6.0,76.12368999999998,3.25,92.62399,-0.07561701275250435,-0.06777465783647359,-0.04247446741810459,-0.052972802278796985,-0.05369380254010014,-0.055368193983192523,-0.016792805772974498,0.0354695338674284,-0.12616096892464523,-0.1460940099498962,0.0023628427038150956,0.0168571565667201,0.05715969270592444,0.03986764714929534,0.04111823363670858,0.029947677622398826,0.09688447258125513,0.06468068916431692,0.02172681552281009,0.02177773580678051,0.04057589005020131,0.03820035007261912,0.004621200920939673,0.004566664675197014,0.0407941431138101,-0.0587044577883564,0.0328520406806436,-0.0434286861334304,0.0931195006153249,-0.0853627339604063,0.0133524592461226,-0.000834447969747,0.0047483064961654,-0.0635612118182546,0.0060586501883683,-0.0011284366253803,0.42,0.93182,4.54,0.24929,5.92,3.17,-130.529,-132.469,-131.26673,-151.04531000000003,-134.54501,0.009999999999999995,0.41900000000001114,-0.25,0.09000000000000341,0.04190999999999989,0.20000000000000284,-0.09999999999999964,0.0,-0.610839999999996,0.0,0.3825300000000027,0.0,-0.17426999999999282,-0.0276222881847025,-0.0116697565807987,0.0122704963923778,0.0038609864799415,-0.0211355822332108,0.008813670246023
2011-12-31,-0.0276222881847025,-0.0116697565807987,0.0122704963923778,0.0038609864799415,-0.0211355822332108,0.008813670246023,0.07,227.223,0.25,96.96,1.06148,95.0,4.51,0.32929,96.00407,6.0,75.35862,3.25,92.88539,-0.04453484314885045,-0.10632853438878138,-0.010715537865472888,-0.039660612575074985,0.043939427812683965,-0.04213537765128941,-0.012097371323285998,0.03722866358774789,-0.08373533933960144,-0.17439419658521843,0.012304949575218396,0.0240025081545987,0.050478205702618954,0.03865724286518041,0.0331257950175293,0.028989405485249635,0.07731242189579221,0.06524206912480354,0.022400192517479774,0.021727972934217597,0.036522722861890185,0.035156987921485576,0.005937542579059418,0.005109015214426408,-0.0577066980779581,0.0407941431138101,-0.0318978219653178,0.0328520406806436,-0.0614505691950187,0.0931195006153249,-0.0293108170493501,0.0133524592461226,-0.067348063602556,0.0047483064961654,-0.0025673708591729,0.0060586501883683,0.18,0.9914799999999999,4.4399999999999995,0.25929,5.93,3.18,-130.26300000000003,-132.223,-131.21893,-151.86438,-134.33761,-0.009999999999999995,0.054000000000002046,-0.25,0.3199999999999932,0.04966000000000004,0.29999999999999716,-0.11000000000000032,0.0,0.10179999999999723,0.0,-0.7650699999999802,0.0,0.26139999999999475,0.0141644641653613,0.0189757615579502,0.043889790972055,0.0167269219131303,0.0095660371600456,-0.0007291247510001
2012-01-31,0.0141644641653613,0.0189757615579502,0.043889790972055,0.0167269219131303,0.0095660371600456,-0.0007291247510001,0.08,227.842,0.25,96.18,1.08709,94.7,4.41,0.33077,96.20769,6.0,75.74115999999998,3.25,94.27955,-0.07116452209729926,-0.0820170109761175,-0.024591816988166294,-0.0388865775627639,-0.005290281830585927,-0.026988584047140024,-0.008722908656278297,0.017033323558833788,-0.07891760867572123,-0.1815841922250933,0.0055171746358499965,0.0201788481287518,0.0360940169390915,0.04082338190966755,0.025613941228985984,0.029123316690528072,0.05405424248102768,0.06716739214201885,0.023753505891181657,0.01708625417755324,0.038716839066483905,0.03335935526877022,0.006109721512305605,0.005470309027702978,-0.0276222881847025,-0.0577066980779581,-0.0116697565807987,-0.0318978219653178,0.0122704963923778,-0.0614505691950187,0.0038609864799415,-0.0293108170493501,-0.0211355822332108,-0.067348063602556,0.008813670246023,-0.0025673708591729,0.16999999999999998,1.0070899999999998,4.33,0.25077,5.92,3.17,-131.662,-133.142,-131.63431000000003,-152.10084000000003,-133.56245,0.009999999999999995,0.6189999999999998,0.0,-0.7799999999999869,0.02560999999999991,-0.29999999999999716,-0.09999999999999964,0.0014799999999999813,0.2036200000000008,0.0,0.38253999999997745,0.0,1.3941599999999994,0.0257564935132683,0.0135974217292227,0.0201736061179587,-0.0539549857733174,0.0652467802386865,0.0024075231151144
2012-02-29,0.0257564935132683,0.0135974217292227,0.0201736061179587,-0.0539549857733174,0.0652467802386865,0.0024075231151144,0.1,228.329,0.25,96.66,1.07249,95.2,4.37,0.33167,96.4113,7.75,76.12368999999998,3.25,94.19241,0.012298669493927154,-0.0633183432585773,0.020903426706374212,-0.02157104071173039,0.07633389348239147,0.022640090942291375,-0.0333670773802456,-0.05015988315322011,0.05367723516552128,-0.07248373375912388,0.010492068610137297,0.012854911313952399,0.02807668710255284,0.0433572512703238,0.016363091705909747,0.030286562672028474,0.016455477087607435,0.06653214931526523,0.03764782201835878,0.027657224894031083,0.043788977169648996,0.05003608969185382,0.00486384993693366,0.004495311349114999,0.0141644641653613,-0.0276222881847025,0.0189757615579502,-0.0116697565807987,0.043889790972055,0.0122704963923778,0.0167269219131303,0.0038609864799415,0.0095660371600456,-0.0211355822332108,-0.0007291247510001,0.008813670246023,0.15,0.97249,4.2700000000000005,0.23167000000000001,7.65,3.15,-131.669,-133.12900000000002,-131.91770000000002,-152.20531000000003,-134.13659,0.020000000000000004,0.48699999999999477,0.0,0.47999999999998977,-0.014599999999999946,0.5,-0.040000000000000036,0.0009000000000000119,0.20360999999999763,1.75,0.3825300000000027,0.0,-0.0871400000000051,-0.0121822043267725,0.0023299726422878,-0.0393209765410658,-0.0222788170078231,-0.046262338409075,-0.0012067044892072
2012-03-31,-0.0121822043267725,0.0023299726422878,-0.0393209765410658,-0.0222788170078231,-0.046262338409075,-0.0012067044892072,0.13,228.807,0.25,97.91,1.03757,95.4,4.44,0.33167,96.81853,9.5,76.88875,3.25,94.36668,0.02773875335185716,-0.01679608979699338,0.034903155929460715,0.024187618063987813,0.024742420548947874,0.06868184836163188,-0.059506880868010203,-0.07160425219129621,0.028550478989657076,-0.055184860349944305,0.00047169387490709667,0.012776643450125498,0.019441651502359006,0.03666778673453857,0.008494745796321486,0.023176721974002158,0.04286819843024235,0.0560200087113093,0.035404235647318594,0.027874961234271065,0.05575457561204723,0.04687497158789625,0.0019633849774554264,0.004506800231661221,0.0257564935132683,0.0141644641653613,0.0135974217292227,0.0189757615579502,0.0201736061179587,0.043889790972055,-0.0539549857733174,0.0167269219131303,0.0652467802386865,0.0095660371600456,0.0024075231151144,-0.0007291247510001,0.12,0.9075700000000001,4.3100000000000005,0.20167000000000002,9.37,3.12,-130.897,-133.40699999999998,-131.98847,-151.91825,-134.44031999999999,0.03,0.4779999999999802,0.0,1.25,-0.03491999999999984,0.20000000000000284,0.07000000000000028,0.0,0.4072299999999984,1.75,0.7650600000000196,0.0,0.17427000000000703,-0.0054290531435483,0.0201889075630252,0.00784222705828,0.0233734528830446,-0.0233744384081111,0.0002854519831577
2012-04-30,-0.0054290531435483,0.0201889075630252,0.00784222705828,0.0233734528830446,-0.0233744384081111,0.0002854519831577,0.14,229.187,0.25,98.36,1.01792,95.9,4.2,0.33167,96.92033,9.25,78.41887,3.25,94.27955,0.008145236042947557,-0.06301928605435178,0.03611630193453571,0.011524484946369408,-0.011305143364827115,-0.016595425195413016,-0.052860349898095904,-0.061583258554374215,-0.00438999657849962,-0.0833076052542208,0.0014862706090648966,0.0070034452449149,0.02023811653368426,0.029910060053338374,0.009030915890493575,0.020442645644477602,0.031400732605674234,0.039551900173369466,0.038874149162992325,0.029918364428670744,0.05889518925245958,0.04660686941410765,0.0018162396135488169,0.004097874517251609,-0.0121822043267725,0.0257564935132683,0.0023299726422878,0.0135974217292227,-0.0393209765410658,0.0201736061179587,-0.0222788170078231,-0.0539549857733174,-0.046262338409075,0.0652467802386865,-0.0012067044892072,0.0024075231151144,0.10999999999999999,0.8779199999999999,4.0600000000000005,0.19167,9.11,3.11,-130.827,-133.287,-132.26667,-150.76813,-134.90745,0.010000000000000009,0.3800000000000239,0.0,0.45000000000000284,-0.019650000000000167,0.5,-0.2400000000000002,0.0,0.10180000000001144,-0.25,1.5301199999999966,0.0,-0.08713000000000193,-0.0654621312814891,-0.0490345465393751,-0.0718556986165935,0.0170254666060872,-0.0702349264887669,-0.0073759918601399
2012-05-31,-0.0654621312814891,-0.0490345465393751,-0.0718556986165935,0.0170254666060872,-0.0702349264887669,-0.0073759918601399,0.16,228.713,0.25,98.23,1.005,95.9,3.66,0.33167,96.61491,9.0,78.8014,3.25,94.01814,-0.08307338875180985,-0.07077471925788278,-0.02651566633406209,-0.005612239627687893,-0.1033344480993793,-0.02700055461698781,0.0181201024813087,-0.015246974898936914,-0.13987170330595303,-0.0861944681404317,-0.008297244366189404,0.0021948242439479,0.03288445969836298,0.0324202025871334,0.035937774892012234,0.026432217460993234,0.04007209184948802,0.0427392778847275,0.024729379916622045,0.029998743582321206,0.0234323362359582,0.0472792337853534,0.004061698318174548,0.005275387617242997,-0.0054290531435483,-0.0121822043267725,0.0201889075630252,0.0023299726422878,0.00784222705828,-0.0393209765410658,0.0233734528830446,-0.0222788170078231,-0.0233744384081111,-0.046262338409075,0.0002854519831577,-0.0012067044892072,0.09,0.8449999999999999,3.5,0.17167000000000002,8.84,3.09,-130.483,-132.813,-132.09809,-149.9116,-134.69486,0.01999999999999999,-0.47400000000001796,0.0,-0.12999999999999545,-0.012920000000000043,0.0,-0.54,0.0,-0.30542000000001224,-0.25,0.3825300000000027,0.0,-0.2614099999999979,0.0053495655765878,0.002281092288034,0.0338739122730999,-0.0041908443983957,-0.010137292600262,-0.0010550079540436
2012-06-30,0.0053495655765878,0.002281092288034,0.0338739122730999,-0.0041908443983957,-0.010137292600262,-0.0010550079540436,0.16,228.524,0.25,98.15,0.94978,95.6,3.49,0.33455,96.10588,9.0,79.56646999999998,3.25,93.49534,-0.06554161884844954,-0.03780286549659249,-0.02656454668831589,0.008338609241144808,-0.030139559285213606,-0.005397138736265704,0.0362080750907361,-0.023298805777274115,-0.10374665749714002,-0.0751961785074829,-0.008145547831025803,-0.007673853956118699,0.038154173000582735,0.03199263071594173,0.035930189799237594,0.0259074953163158,0.05508804862957587,0.04526976112599779,0.014435022613023585,0.02983471699742714,0.03157755788344078,0.04717736416451743,0.004091645800660408,0.003273195206275717,-0.0654621312814891,-0.0054290531435483,-0.0490345465393751,0.0201889075630252,-0.0718556986165935,0.00784222705828,0.0170254666060872,0.0233734528830446,-0.0702349264887669,-0.0233744384081111,-0.0073759918601399,0.0002854519831577,0.09,0.7897799999999999,3.33,0.17455,8.84,3.09,-130.374,-132.924,-132.41812,-148.95753000000002,-135.02866,0.0,-0.18899999999999295,0.0,-0.0799999999999983,-0.055219999999999936,-0.30000000000001137,-0.16999999999999993,0.0028799999999999937,-0.5090299999999957,0.0,0.7650699999999802,0.0,-0.5228000000000037,-0.0145886601506221,0.0125707277236237,0.0463412313029196,0.0152812976578616,0.0242085987512471,-0.0034920105361107
2012-07-31,-0.0145886601506221,0.0125707277236237,0.0463412313029196,0.0152812976578616,0.0242085987512471,-0.0034920105361107,0.16,228.59,0.0,97.64,0.81735,95.7,3.55,0.32727,95.80046,9.0,81.09659,3.25,93.58247,-0.07470122585552334,-0.06655598981257588,-0.03418272652771739,0.0019335754068183063,0.008359444959425998,-0.002945698405401105,0.0281159198655531,-0.02474443003254281,-0.05616362033778182,-0.06055361691628141,-0.011923010350294205,-0.0104367397412293,0.036514698688730224,0.030429366968446545,0.03300096261899477,0.025159097168455928,0.06494189570310212,0.0457632188342669,0.01177807492913546,0.02964019035646815,0.047803321557341606,0.048896529715014646,0.0031879755867827405,0.003373187374754016,0.0053495655765878,-0.0654621312814891,0.002281092288034,-0.0490345465393751,0.0338739122730999,-0.0718556986165935,-0.0041908443983957,0.0170254666060872,-0.010137292600262,-0.0702349264887669,-0.0010550079540436,-0.0073759918601399,-0.16,0.65735,3.3899999999999997,0.16727,8.84,3.09,-130.95,-132.89,-132.78954,-147.49340999999998,-135.00753,0.0,0.0660000000000025,-0.25,-0.5100000000000051,-0.13242999999999994,0.10000000000000853,0.05999999999999961,-0.007280000000000009,-0.305419999999998,0.0,1.530120000000025,0.0,0.08713000000000193,0.0205179183305073,0.004895023990344,-0.0207368327107559,-0.0054928985018247,-0.0036987895840312,0.0046084192746672
2012-08-31,0.0205179183305073,0.004895023990344,-0.0207368327107559,-0.0054928985018247,-0.0036987895840312,0.0046084192746672,0.13,229.918,0.0,98.02,0.70481,96.1,3.62,0.32727,96.00407,9.0,81.86164999999998,3.25,94.193,0.011278823756473058,-0.07179456499533689,0.01974684400200171,-0.006768822332060394,0.0594783108652636,-0.0438561372341157,0.0055975547576412,0.023717657238949884,0.010372516566953885,-0.1294991867389991,6.1400784512897e-05,-0.0082358435816765,0.01760721264647072,0.02921139020267245,0.005348296678114198,0.024482480240059622,0.03567733683845104,0.04511161468720889,0.01163634311993005,0.017435762815428055,0.01825703927035499,0.03324758235719295,0.004155926544892304,0.003979515769739638,-0.0145886601506221,0.0053495655765878,0.0125707277236237,0.002281092288034,0.0463412313029196,0.0338739122730999,0.0152812976578616,-0.0041908443983957,0.0242085987512471,-0.010137292600262,-0.0034920105361107,-0.0010550079540436,-0.13,0.57481,3.49,0.19727,8.87,3.12,-131.89800000000002,-133.818,-133.91393,-148.05635,-135.72500000000002,-0.03,1.328000000000003,0.0,0.37999999999999545,-0.11253999999999997,0.3999999999999915,0.07000000000000028,0.0,0.20360999999999763,0.0,0.765059999999977,0.0,0.6105299999999971,0.0321539621511046,0.0280343273842076,0.0152390162227471,0.0117152449159065,0.0470985656414181,0.0075273318573122
2012-09-30,0.0321539621511046,0.0280343273842076,0.0152390162227471,0.0117152449159065,0.0470985656414181,0.0075273318573122,0.14,231.015,0.0,98.73,0.64803,96.4,3.49,0.32727,96.10588,9.0,82.24418,3.25,94.48211,0.03808322033098986,-0.02745839851745978,0.045500079098175314,0.01893553240985941,0.0408434148149108,0.010703855529697194,0.021503644071943398,0.05771171916267949,0.06760837480863399,-0.036138282688506024,0.008643740595868697,0.0004981927648429006,0.024333591692995284,0.034308639591917295,0.011786056053780646,0.027295900892192707,0.03356852732645634,0.042808508560907066,0.011108586454666131,0.011828591268473,0.025439943022176857,0.04045348829242326,0.005709099762191772,0.005397236426524534,0.0205179183305073,-0.0145886601506221,0.004895023990344,0.0125707277236237,-0.0207368327107559,0.0463412313029196,-0.0054928985018247,0.0152812976578616,-0.0036987895840312,0.0242085987512471,0.0046084192746672,-0.0034920105361107,-0.14,0.50803,3.35,0.18727,8.86,3.11,-132.28499999999997,-134.61499999999998,-134.90911999999997,-148.77082,-136.53288999999998,0.010000000000000009,1.09699999999998,0.0,0.710000000000008,-0.05678000000000005,0.30000000000001137,-0.1299999999999999,0.0,0.1018100000000004,0.0,0.3825300000000169,0.0,0.28911000000000797,0.0038239920490359,-0.0097572872322495,-0.0068623585727116,-0.0267233279377396,-0.0179218377099898,0.0095995404737698
2012-10-31,0.0038239920490359,-0.0097572872322495,-0.0068623585727116,-0.0267233279377396,-0.0179218377099898,0.0095995404737698,0.16,231.638,0.0,98.96,0.54397,96.8,3.16,0.32636,96.10588,9.0,83.00924999999998,3.25,94.38338,0.05649587253064786,-0.01820535332487558,0.02317206414230211,-0.011010662385415291,-0.012360175060720405,-0.004000730101294407,-0.0205009815236578,0.007614938341895288,0.02547793834739709,-0.030685681990384715,0.021735291605749198,0.009812281255455,0.014240036847273168,0.03447022921393476,0.019053974742976054,0.026277355181624155,0.018144023382107646,0.04281322516770408,0.01925432945661677,0.016809749277340413,0.03418166966829246,0.04004492195158996,0.0025075017460736756,0.006659054814676587,0.0321539621511046,0.0205179183305073,0.0280343273842076,0.004895023990344,0.0152390162227471,-0.0207368327107559,0.0117152449159065,-0.0054928985018247,0.0470985656414181,-0.0036987895840312,0.0075273318573122,0.0046084192746672,-0.16,0.3839699999999999,3.0,0.16635999999999998,8.84,3.09,-132.678,-134.83800000000002,-135.53212000000002,-148.62875000000003,-137.25462,0.01999999999999999,0.6230000000000189,0.0,0.22999999999998977,-0.10406000000000004,0.3999999999999915,-0.33000000000000007,-0.0009100000000000219,0.0,0.0,0.7650699999999802,0.0,-0.09873000000000332,0.0008432179307731,-0.0020853078459902,0.0061116758250763,-0.030959827910636,-0.0163090007993063,0.0016821727805346
2012-11-30,0.0008432179307731,-0.0020853078459902,0.0061116758250763,-0.030959827910636,-0.0163090007993063,0.0016821727805346,0.16,231.249,0.0,98.76,0.52452,97.0,3.24,0.31818,95.80046,9.0,83.39178000000001,3.25,94.54095,0.03682117213091366,0.04809999588738663,0.016191732305967915,0.03593857630796961,0.014488333475111793,0.07396664434037538,-0.0459679109324691,-0.04037035617482791,0.01286772713212199,0.023240243699075895,0.018809045111616594,0.0188704458961295,0.017281179184106876,0.016285216869435265,0.019976059961122505,0.013095044617845806,0.011106339624581267,0.025019176505536943,0.02351110962855692,0.019076266526661716,0.03708273087933501,0.02614549484737681,0.004105781378593696,0.00503661315409391,0.0038239920490359,0.0321539621511046,-0.0097572872322495,0.0280343273842076,-0.0068623585727116,0.0152390162227471,-0.0267233279377396,0.0117152449159065,-0.0179218377099898,0.0470985656414181,0.0095995404737698,0.0075273318573122,-0.16,0.36451999999999996,3.08,0.15818000000000002,8.84,3.09,-132.48899999999998,-134.249,-135.44853999999998,-147.85721999999998,-136.70805000000001,0.0,-0.38900000000001,0.0,-0.19999999999998863,-0.019449999999999967,0.20000000000000284,0.08000000000000007,-0.008179999999999965,-0.305419999999998,0.0,0.3825300000000311,0.0,0.15756999999999266,0.0195902063302646,0.0075964864132358,-0.0035851790349209,-0.0463658149338539,0.001550072891616,-0.0005455995331564
2012-12-31,0.0195902063302646,0.0075964864132358,-0.0035851790349209,-0.0463658149338539,0.001550072891616,-0.0005455995331564,0.16,231.221,0.0,99.11,0.51848,97.3,3.11,0.30818,95.80046,9.0,83.77431,3.25,95.23661,0.024257416310073655,0.06234063664106343,-0.004246108665003887,0.041253970433171416,-0.004335861782556207,0.03650755303235458,-0.10404897078222951,-0.08254532671028611,-0.03268076561768011,0.0349276091909539,0.010736113721147996,0.0193798543170167,0.01007396066728816,0.016846813027310174,0.008696262295951308,0.012973198448652556,0.006746535758616391,0.023172906804558333,0.010336985888646375,0.02485055783419128,0.010806657349948581,0.025315085236579545,0.0053318468725146615,0.004955289965597793,0.0008432179307731,0.0038239920490359,-0.0020853078459902,-0.0097572872322495,0.0061116758250763,-0.0068623585727116,-0.030959827910636,-0.0267233279377396,-0.0163090007993063,-0.0179218377099898,0.0016821727805346,0.0095995404737698,-0.16,0.35848,2.9499999999999997,0.14818,8.84,3.09,-132.111,-133.921,-135.42054000000002,-147.44669,-135.98439000000002,0.0,-0.027999999999991587,0.0,0.3499999999999943,-0.006039999999999934,0.29999999999999716,-0.13000000000000034,-0.010000000000000009,0.0,0.0,0.3825299999999885,0.0,0.6956600000000037,0.0257527156395767,-0.0225907978653298,0.0025837890295647,-0.0588762760885843,0.0264825122255223,0.0024539355547851
2013-01-31,0.0257527156395767,-0.0225907978653298,0.0025837890295647,-0.0588762760885843,0.0264825122255223,0.0024539355547851,0.14,231.679,0.0,98.09,0.51228,97.0,3.0,0.29182,95.90227,9.0,84.53936999999999,3.25,96.18855,0.04618613990061446,0.10268201243126222,-0.017079619298084187,0.006092444844217913,0.005110285819720093,-0.007249889241000323,-0.1362019189330742,-0.15670290045673202,0.011723584317831985,0.037201522665229095,0.003590508802163297,0.0253258004079125,0.012973750236168778,0.012328088148788436,0.015413654082912703,0.01715402212126845,0.004908006153188702,0.012308190105315255,0.013983228962675648,0.025936991381664526,0.02149297028949538,0.0256600818476867,0.001557551390546402,0.0038026110287466817,0.0195902063302646,0.0008432179307731,0.0075964864132358,-0.0020853078459902,-0.0035851790349209,0.0061116758250763,-0.0463658149338539,-0.030959827910636,0.001550072891616,-0.0163090007993063,-0.0005455995331564,0.0016821727805346,-0.14,0.37227999999999994,2.86,0.15182,8.86,3.11,-133.589,-134.679,-135.77673,-147.13963,-135.49045,-0.01999999999999999,0.4579999999999984,0.0,-1.019999999999996,-0.006200000000000094,-0.29999999999999716,-0.10999999999999988,-0.016359999999999986,0.1018100000000004,0.0,0.7650599999999912,0.0,0.9519400000000076,-0.03076011782168,-0.0398908252211245,-0.0179065015673995,-0.0140846357238981,-0.0104121773738641,-0.0010772632591127
2013-02-28,-0.03076011782168,-0.0398908252211245,-0.0179065015673995,-0.0140846357238981,-0.0104121773738641,-0.0010772632591127,0.15,232.937,0.0,98.45,0.50988,97.5,2.94,0.26909,95.69865,8.75,85.30443000000001,3.25,97.24627,0.014582804148161353,0.051403976279074934,-0.05488513667321848,-0.038693404367250585,-0.018907891572755707,-0.004419558097643925,-0.11932672674633629,-0.16529463767880542,0.017620407743274183,0.030488134875396193,0.0008310727625159967,0.0196401178741326,0.031002236502691783,0.02281218890307017,0.02403333741869485,0.02364434580225531,0.010511965046301208,0.01143318869977832,0.023111603204338377,0.024782075243545452,0.018823478615760544,0.02631603775456951,0.0019039101048702422,0.004355055540326417,0.0257527156395767,0.0195902063302646,-0.0225907978653298,0.0075964864132358,0.0025837890295647,-0.0035851790349209,-0.0588762760885843,-0.0463658149338539,0.0264825122255223,0.001550072891616,0.0024539355547851,-0.0005455995331564,-0.15,0.35988,2.79,0.11909,8.6,3.1,-134.48700000000002,-135.437,-137.23835000000003,-147.63257,-135.69073000000003,0.009999999999999981,1.2580000000000098,0.0,0.35999999999999943,-0.0023999999999999577,0.5,-0.06000000000000005,-0.022730000000000028,-0.2036200000000008,-0.25,0.7650600000000196,0.0,1.0577199999999891,-0.0254780799859606,0.0019757918925804,0.0181799816670495,-0.0204435501435362,-0.0098406692131034,0.0021842973824273
2013-03-31,-0.0254780799859606,0.0019757918925804,0.0181799816670495,-0.0204435501435362,-0.0098406692131034,0.0021842973824273,0.14,232.282,0.0,99.61,0.50688,97.8,3.05,0.25,95.90227,8.65,85.68696,3.25,96.37189,-0.030485482168063842,-0.006228065857990277,-0.06050583119387388,-0.06475193985887778,0.0028572691292146936,-0.001478592653341524,-0.09340446195601859,-0.1974534327382481,0.006229665638554786,-0.026451099979125307,0.003560969678099697,0.0142970833992477,0.031214832718712702,0.023026789120491088,0.021038147523765295,0.017686058472561394,0.018098469114650427,0.012286286502640163,0.024234277592984067,0.016776121344281553,0.021138110338265848,0.01661050298412525,0.0019655299381128523,0.0038252907521443965,-0.03076011782168,0.0257527156395767,-0.0398908252211245,-0.0225907978653298,-0.0179065015673995,0.0025837890295647,-0.0140846357238981,-0.0588762760885843,-0.0104121773738641,0.0264825122255223,-0.0010772632591127,0.0024539355547851,-0.14,0.36688,2.9099999999999997,0.10999999999999999,8.51,3.11,-132.67200000000003,-134.48200000000003,-136.37973,-146.59504,-135.91011000000003,-0.009999999999999981,-0.6550000000000011,0.0,1.1599999999999966,-0.0030000000000000027,0.29999999999999716,0.10999999999999988,-0.019089999999999996,0.2036200000000008,-0.09999999999999964,0.3825299999999885,0.0,-0.8743800000000022,0.0218439318649481,0.0195227806562972,-0.0071270675813338,-0.039006220155533,0.002941822570708,0.0076296552083554
